Crime_ID,Crime_Type,Location,Date,Time,Status,Victim_Age,Victim_Gender,Suspect_Age,Suspect_Gender,Year,Month
CR01655,Assault,Dwarka,2021-12-01,14:38,Under Investigation,51,Female,45,Male,2021,12
CR00158,Domestic Violence,Chandni Chowk,2021-06-28,18:29,Under Investigation,58,Other,34,Male,2021,6
CR07005,Fraud,Connaught Place,2023-05-14,06:22,Closed,43,Other,44,Female,2023,5
CR00352,Burglary,Rohini,2022-09-07,07:27,Under Investigation,51,Female,63,Male,2022,9
CR06078,Assault,Vasant Kunj,2020-09-19,23:22,Reported,62,Other,35,Female,2020,9
CR06236,Rape,Chandni Chowk,2021-04-28,06:58,Unresolved,32,Other,26,Female,2021,4
CR08946,Theft,Punjabi Bagh,2020-12-22,07:01,Under Investigation,60,Female,59,Female,2020,12
CR02920,Cybercrime,Punjabi Bagh,2020-09-06,17:17,Reported,74,Female,24,Male,2020,9
CR08503,Kidnapping,Saket,2020-07-06,12:03,Under Investigation,31,Other,67,Other,2020,7
CR04644,Rape,Punjabi Bagh,2022-03-22,05:53,Under Investigation,40,Other,20,Male,2022,3
CR00661,Murder,Lajpat Nagar,2020-05-29,19:40,Resolved,38,Female,27,Female,2020,5
CR07057,Assault,Dwarka,2023-05-05,00:47,Closed,60,Other,32,Female,2023,5
CR03665,Fraud,Vasant Kunj,2022-01-06,22:51,Unresolved,18,Other,35,Other,2022,1
CR07979,Robbery,Saket,2023-12-16,06:28,Under Investigation,66,Other,71,Other,2023,12
CR00306,Robbery,Vasant Kunj,2022-10-11,00:06,Unresolved,58,Male,24,Other,2022,10
CR04790,Theft,Chandni Chowk,2023-05-30,11:44,Under Investigation,25,Other,65,Other,2023,5
CR02356,Cybercrime,Karol Bagh,2020-02-27,22:54,Resolved,53,Male,45,Female,2020,2
CR01927,Kidnapping,Lajpat Nagar,2020-08-22,11:52,Closed,50,Female,62,Female,2020,8
CR09950,Fraud,Saket,2023-07-11,10:03,Closed,28,Female,39,Other,2023,7
CR03427,Kidnapping,Punjabi Bagh,2023-12-22,16:37,Reported,18,Female,52,Other,2023,12
CR08941,Burglary,Punjabi Bagh,2022-07-16,13:27,Unresolved,26,Other,30,Other,2022,7
CR03638,Robbery,Connaught Place,2022-07-20,10:28,Reported,54,Female,72,Other,2022,7
CR01266,Burglary,Vasant Kunj,2021-01-11,04:55,Closed,66,Female,25,Other,2021,1
CR01560,Cybercrime,Chandni Chowk,2022-10-15,08:17,Unresolved,23,Male,22,Female,2022,10
CR07179,Cybercrime,Rohini,2023-11-14,04:56,Under Investigation,70,Other,58,Other,2023,11
CR04109,Theft,Saket,2021-04-25,11:11,Closed,71,Female,37,Female,2021,4
CR07867,Rape,Punjabi Bagh,2022-02-23,04:41,Resolved,29,Male,45,Female,2022,2
CR04904,Burglary,Rohini,2022-08-14,08:41,Reported,72,Male,73,Male,2022,8
CR07294,Domestic Violence,Karol Bagh,2021-10-16,20:10,Reported,41,Female,19,Other,2021,10
CR00514,Burglary,Lajpat Nagar,2022-04-05,05:09,Resolved,48,Other,50,Female,2022,4
CR00894,Cybercrime,Punjabi Bagh,2023-05-14,03:22,Closed,29,Other,59,Other,2023,5
CR08601,Assault,Rohini,2023-06-05,09:49,Unresolved,73,Female,52,Female,2023,6
CR00021,Theft,Chandni Chowk,2021-01-20,13:51,Unresolved,62,Female,20,Male,2021,1
CR00899,Kidnapping,Vasant Kunj,2022-04-28,02:39,Resolved,33,Other,62,Male,2022,4
CR00207,Burglary,Hauz Khas,2020-06-03,04:06,Reported,72,Other,56,Male,2020,6
CR00458,Assault,Vasant Kunj,2022-03-12,16:01,Closed,53,Male,59,Female,2022,3
CR02430,Kidnapping,Lajpat Nagar,2021-11-28,08:22,Reported,41,Female,45,Female,2021,11
CR08442,Fraud,Dwarka,2021-03-19,23:22,Under Investigation,62,Male,60,Other,2021,3
CR03389,Domestic Violence,Rohini,2023-11-05,18:47,Resolved,65,Male,44,Female,2023,11
CR03911,Robbery,Punjabi Bagh,2023-03-26,05:37,Resolved,72,Other,23,Other,2023,3
CR05383,Domestic Violence,Chandni Chowk,2021-08-31,19:28,Unresolved,56,Other,40,Other,2021,8
CR08907,Fraud,Lajpat Nagar,2020-11-12,16:11,Resolved,73,Female,45,Male,2020,11
CR00552,Rape,Vasant Kunj,2021-03-22,04:22,Unresolved,31,Female,23,Female,2021,3
CR03144,Domestic Violence,Chandni Chowk,2020-03-10,06:34,Resolved,42,Male,32,Other,2020,3
CR06917,Kidnapping,Chandni Chowk,2023-11-12,00:40,Unresolved,52,Female,40,Female,2023,11
CR02056,Domestic Violence,Chandni Chowk,2023-04-14,00:19,Resolved,45,Male,50,Male,2023,4
CR01925,Domestic Violence,Punjabi Bagh,2023-10-26,13:42,Unresolved,68,Male,46,Female,2023,10
CR00634,Domestic Violence,Hauz Khas,2020-04-13,03:02,Unresolved,15,Other,42,Female,2020,4
CR06082,Robbery,Chandni Chowk,2022-07-05,00:08,Closed,29,Female,58,Male,2022,7
CR08508,Cybercrime,Connaught Place,2020-06-05,12:18,Unresolved,60,Male,31,Female,2020,6
CR09885,Assault,Lajpat Nagar,2022-09-29,12:51,Reported,50,Other,70,Male,2022,9
CR09618,Robbery,Dwarka,2020-05-04,19:15,Resolved,41,Female,51,Female,2020,5
CR08619,Cybercrime,Vasant Kunj,2020-12-28,20:50,Resolved,24,Female,15,Other,2020,12
CR00105,Fraud,Connaught Place,2022-12-26,23:47,Closed,40,Female,46,Other,2022,12
CR03041,Theft,Punjabi Bagh,2022-11-25,16:44,Closed,27,Male,50,Other,2022,11
CR01709,Burglary,Punjabi Bagh,2020-01-10,18:02,Under Investigation,44,Male,40,Male,2020,1
CR00089,Burglary,Connaught Place,2023-01-17,10:22,Closed,56,Other,69,Female,2023,1
CR07014,Fraud,Hauz Khas,2020-08-16,21:08,Unresolved,66,Male,73,Male,2020,8
CR03174,Murder,Lajpat Nagar,2022-06-25,03:16,Reported,55,Male,55,Female,2022,6
CR00917,Fraud,Punjabi Bagh,2020-05-29,19:00,Resolved,30,Female,37,Male,2020,5
CR07833,Murder,Dwarka,2022-07-12,00:03,Resolved,27,Female,65,Other,2022,7
CR06732,Fraud,Chandni Chowk,2023-06-16,02:52,Unresolved,28,Other,52,Other,2023,6
CR01949,Murder,Punjabi Bagh,2021-09-11,22:27,Reported,65,Female,58,Other,2021,9
CR06368,Domestic Violence,Chandni Chowk,2022-06-16,23:00,Reported,26,Female,15,Female,2022,6
CR00001,Robbery,Rohini,2020-07-23,07:58,Reported,32,Other,69,Male,2020,7
CR08032,Assault,Dwarka,2020-11-23,15:48,Closed,50,Female,15,Male,2020,11
CR06047,Murder,Vasant Kunj,2022-11-13,03:35,Closed,44,Male,63,Other,2022,11
CR09825,Fraud,Rohini,2021-10-01,07:51,Unresolved,57,Female,58,Male,2021,10
CR02720,Cybercrime,Karol Bagh,2023-02-17,09:02,Closed,69,Male,55,Female,2023,2
CR08783,Burglary,Vasant Kunj,2021-05-20,04:18,Reported,27,Other,53,Male,2021,5
CR03863,Theft,Rohini,2021-05-01,23:58,Resolved,20,Other,50,Other,2021,5
CR03117,Fraud,Chandni Chowk,2020-06-25,13:43,Closed,45,Female,35,Other,2020,6
CR02734,Assault,Dwarka,2023-05-28,14:21,Unresolved,71,Male,70,Other,2023,5
CR03762,Robbery,Dwarka,2023-08-01,15:48,Resolved,35,Male,66,Other,2023,8
CR00213,Robbery,Chandni Chowk,2023-03-13,04:46,Resolved,48,Female,66,Other,2023,3
CR00778,Murder,Rohini,2020-06-15,12:59,Closed,18,Male,41,Other,2020,6
CR03496,Cybercrime,Karol Bagh,2022-10-10,17:24,Reported,69,Male,35,Male,2022,10
CR09408,Rape,Chandni Chowk,2020-05-04,07:40,Reported,50,Other,47,Female,2020,5
CR02043,Murder,Chandni Chowk,2022-01-11,16:38,Closed,59,Male,28,Other,2022,1
CR08920,Domestic Violence,Vasant Kunj,2022-11-10,11:16,Closed,63,Female,49,Female,2022,11
CR05420,Robbery,Chandni Chowk,2023-04-22,10:46,Unresolved,74,Male,44,Female,2023,4
CR06154,Rape,Hauz Khas,2021-02-11,23:22,Unresolved,21,Female,17,Other,2021,2
CR08357,Rape,Saket,2021-05-25,09:54,Unresolved,44,Other,32,Female,2021,5
CR09287,Kidnapping,Rohini,2021-10-15,09:43,Unresolved,34,Male,28,Male,2021,10
CR08465,Theft,Lajpat Nagar,2021-06-12,17:51,Resolved,74,Other,44,Other,2021,6
CR04167,Assault,Hauz Khas,2020-06-13,04:40,Under Investigation,33,Female,70,Male,2020,6
CR03788,Burglary,Chandni Chowk,2023-03-12,11:20,Reported,58,Male,43,Other,2023,3
CR08586,Cybercrime,Rohini,2020-01-28,23:22,Under Investigation,16,Male,21,Male,2020,1
CR00583,Murder,Rohini,2021-11-19,12:27,Under Investigation,73,Male,28,Female,2021,11
CR07506,Burglary,Dwarka,2023-12-24,09:05,Unresolved,32,Female,27,Other,2023,12
CR09515,Domestic Violence,Rohini,2023-05-16,02:31,Reported,36,Male,27,Male,2023,5
CR00116,Domestic Violence,Saket,2023-08-11,00:07,Under Investigation,71,Female,51,Female,2023,8
CR06644,Theft,Hauz Khas,2022-02-05,04:19,Closed,35,Female,48,Male,2022,2
CR09636,Assault,Chandni Chowk,2023-09-14,17:50,Resolved,55,Other,57,Other,2023,9
CR08446,Robbery,Rohini,2022-05-17,23:10,Unresolved,48,Other,57,Male,2022,5
CR09558,Cybercrime,Karol Bagh,2023-11-18,16:04,Under Investigation,68,Male,47,Male,2023,11
CR08712,Robbery,Rohini,2022-05-08,21:32,Under Investigation,67,Female,30,Female,2022,5
CR01763,Cybercrime,Hauz Khas,2020-06-13,07:16,Closed,50,Other,52,Other,2020,6
CR01875,Theft,Rohini,2021-08-18,05:48,Under Investigation,58,Female,66,Other,2021,8
CR03224,Burglary,Dwarka,2023-03-27,06:03,Reported,52,Other,19,Other,2023,3
CR00526,Kidnapping,Dwarka,2023-02-18,12:46,Reported,47,Male,60,Female,2023,2
CR07725,Burglary,Punjabi Bagh,2023-07-23,02:38,Unresolved,21,Male,64,Male,2023,7
CR02946,Cybercrime,Lajpat Nagar,2022-05-24,07:54,Reported,58,Female,26,Female,2022,5
CR04473,Domestic Violence,Punjabi Bagh,2023-04-29,07:51,Resolved,17,Male,57,Female,2023,4
CR05655,Assault,Vasant Kunj,2021-02-08,01:04,Closed,28,Female,57,Other,2021,2
CR08884,Fraud,Vasant Kunj,2021-02-24,18:55,Resolved,16,Male,29,Male,2021,2
CR06059,Assault,Connaught Place,2021-12-03,17:42,Closed,57,Other,45,Other,2021,12
CR00959,Murder,Rohini,2022-12-13,08:25,Reported,23,Female,49,Female,2022,12
CR06342,Domestic Violence,Vasant Kunj,2022-10-14,17:30,Under Investigation,38,Male,50,Other,2022,10
CR03633,Fraud,Dwarka,2020-10-10,02:30,Unresolved,26,Female,73,Male,2020,10
CR01050,Theft,Chandni Chowk,2020-09-26,03:29,Reported,26,Male,62,Other,2020,9
CR08782,Murder,Saket,2021-07-31,13:24,Under Investigation,48,Female,16,Male,2021,7
CR08711,Robbery,Connaught Place,2021-07-26,10:47,Unresolved,73,Male,66,Male,2021,7
CR03380,Murder,Lajpat Nagar,2022-08-07,12:38,Reported,53,Other,23,Female,2022,8
CR03676,Fraud,Vasant Kunj,2021-04-29,19:20,Resolved,74,Female,36,Other,2021,4
CR05776,Cybercrime,Dwarka,2023-11-10,18:30,Under Investigation,48,Female,20,Female,2023,11
CR09648,Kidnapping,Dwarka,2022-11-21,23:30,Closed,46,Female,16,Male,2022,11
CR06573,Cybercrime,Connaught Place,2023-05-24,02:18,Under Investigation,61,Other,56,Male,2023,5
CR05179,Assault,Rohini,2022-09-07,09:09,Under Investigation,52,Other,32,Male,2022,9
CR01607,Robbery,Punjabi Bagh,2021-03-10,02:02,Under Investigation,69,Other,39,Male,2021,3
CR03610,Cybercrime,Karol Bagh,2021-02-16,04:04,Resolved,56,Female,72,Male,2021,2
CR02124,Assault,Dwarka,2022-12-10,14:00,Under Investigation,31,Female,19,Male,2022,12
CR06635,Fraud,Hauz Khas,2022-09-15,08:29,Reported,43,Female,19,Female,2022,9
CR09963,Rape,Rohini,2021-12-03,07:44,Resolved,31,Female,29,Female,2021,12
CR00791,Murder,Vasant Kunj,2022-09-08,02:06,Under Investigation,70,Female,17,Male,2022,9
CR08984,Robbery,Punjabi Bagh,2022-12-17,15:30,Reported,74,Female,67,Male,2022,12
CR03056,Burglary,Karol Bagh,2020-09-18,03:08,Reported,62,Female,49,Male,2020,9
CR01980,Burglary,Lajpat Nagar,2020-12-22,22:09,Unresolved,74,Male,74,Other,2020,12
CR03598,Assault,Dwarka,2020-10-14,20:51,Unresolved,44,Male,24,Male,2020,10
CR00933,Theft,Dwarka,2023-02-21,14:58,Reported,58,Other,21,Female,2023,2
CR07424,Fraud,Chandni Chowk,2020-08-17,02:10,Closed,68,Female,72,Female,2020,8
CR05626,Theft,Vasant Kunj,2021-10-12,00:19,Reported,23,Other,41,Female,2021,10
CR01682,Theft,Rohini,2021-11-09,05:43,Unresolved,52,Other,23,Male,2021,11
CR04179,Assault,Connaught Place,2020-08-06,17:27,Resolved,32,Other,46,Other,2020,8
CR06446,Kidnapping,Vasant Kunj,2023-07-12,04:13,Resolved,64,Male,55,Other,2023,7
CR04116,Assault,Karol Bagh,2020-10-20,10:44,Closed,19,Female,52,Male,2020,10
CR00988,Robbery,Vasant Kunj,2023-10-16,20:20,Resolved,68,Male,68,Female,2023,10
CR02896,Domestic Violence,Karol Bagh,2022-09-10,21:30,Reported,54,Male,72,Other,2022,9
CR03778,Theft,Punjabi Bagh,2020-10-14,23:58,Unresolved,50,Female,70,Female,2020,10
CR05658,Murder,Punjabi Bagh,2022-06-30,04:15,Closed,41,Female,43,Male,2022,6
CR03093,Assault,Hauz Khas,2023-08-10,10:43,Reported,26,Male,32,Male,2023,8
CR03155,Burglary,Lajpat Nagar,2022-10-20,01:05,Reported,21,Other,49,Female,2022,10
CR01823,Domestic Violence,Rohini,2020-08-01,21:22,Under Investigation,46,Other,47,Other,2020,8
CR08146,Burglary,Dwarka,2021-05-22,20:18,Closed,29,Female,33,Male,2021,5
CR01098,Rape,Vasant Kunj,2020-01-27,13:02,Resolved,50,Male,44,Female,2020,1
CR02844,Burglary,Connaught Place,2022-01-14,23:06,Unresolved,24,Male,42,Other,2022,1
CR09078,Assault,Saket,2021-02-27,11:15,Reported,68,Male,52,Other,2021,2
CR03342,Fraud,Punjabi Bagh,2022-09-14,04:47,Under Investigation,74,Other,46,Male,2022,9
CR00038,Assault,Connaught Place,2021-12-10,09:19,Reported,53,Male,15,Male,2021,12
CR06540,Domestic Violence,Saket,2023-06-14,23:50,Resolved,66,Female,31,Male,2023,6
CR09968,Cybercrime,Rohini,2022-01-26,09:12,Resolved,24,Other,60,Male,2022,1
CR08707,Rape,Connaught Place,2022-02-23,03:51,Reported,25,Female,63,Female,2022,2
CR03356,Fraud,Vasant Kunj,2022-05-26,18:19,Under Investigation,19,Male,47,Other,2022,5
CR07813,Fraud,Dwarka,2022-06-16,16:28,Unresolved,69,Female,40,Male,2022,6
CR09098,Domestic Violence,Punjabi Bagh,2022-12-01,03:17,Closed,58,Male,74,Male,2022,12
CR08220,Theft,Rohini,2022-11-09,00:23,Resolved,62,Female,35,Other,2022,11
CR09842,Cybercrime,Rohini,2022-03-21,00:57,Unresolved,15,Female,27,Male,2022,3
CR02428,Murder,Connaught Place,2022-11-18,07:29,Closed,19,Other,31,Other,2022,11
CR05043,Murder,Connaught Place,2023-07-07,08:45,Reported,15,Male,69,Female,2023,7
CR05346,Robbery,Connaught Place,2023-12-10,15:06,Reported,43,Other,46,Male,2023,12
CR08954,Murder,Dwarka,2020-03-03,19:17,Closed,44,Male,20,Other,2020,3
CR04811,Rape,Vasant Kunj,2020-12-06,08:58,Reported,37,Other,69,Male,2020,12
CR08476,Rape,Saket,2023-02-06,12:35,Resolved,46,Other,37,Female,2023,2
CR00686,Murder,Hauz Khas,2023-01-14,23:38,Reported,42,Other,57,Female,2023,1
CR04799,Murder,Vasant Kunj,2021-04-26,15:24,Closed,38,Female,56,Male,2021,4
CR07437,Burglary,Chandni Chowk,2023-11-22,21:59,Closed,57,Other,64,Male,2023,11
CR02353,Kidnapping,Dwarka,2020-04-17,06:08,Closed,36,Female,67,Other,2020,4
CR06353,Rape,Vasant Kunj,2022-04-19,16:51,Reported,35,Male,48,Male,2022,4
CR04569,Kidnapping,Lajpat Nagar,2021-03-31,14:57,Under Investigation,19,Female,57,Other,2021,3
CR08213,Murder,Rohini,2021-12-12,03:27,Unresolved,53,Other,35,Male,2021,12
CR02752,Kidnapping,Karol Bagh,2022-02-02,13:32,Unresolved,35,Female,18,Other,2022,2
CR09077,Rape,Rohini,2023-12-20,09:37,Under Investigation,26,Male,55,Male,2023,12
CR08073,Cybercrime,Rohini,2022-03-14,23:15,Resolved,41,Other,23,Male,2022,3
CR09109,Rape,Karol Bagh,2022-08-17,20:32,Resolved,22,Male,23,Other,2022,8
CR01040,Cybercrime,Connaught Place,2022-05-08,01:28,Under Investigation,22,Female,66,Other,2022,5
CR07491,Cybercrime,Saket,2021-03-21,12:26,Closed,59,Female,26,Other,2021,3
CR01265,Kidnapping,Rohini,2023-10-14,06:08,Unresolved,72,Male,71,Male,2023,10
CR09880,Cybercrime,Karol Bagh,2020-03-25,23:00,Resolved,15,Male,55,Male,2020,3
CR07059,Cybercrime,Punjabi Bagh,2022-02-09,10:31,Unresolved,57,Other,39,Male,2022,2
CR00277,Burglary,Connaught Place,2023-01-24,08:32,Reported,52,Female,19,Male,2023,1
CR05084,Rape,Connaught Place,2021-12-30,15:37,Closed,19,Female,36,Other,2021,12
CR02382,Fraud,Hauz Khas,2021-09-27,14:56,Closed,23,Other,64,Female,2021,9
CR00571,Domestic Violence,Dwarka,2023-09-17,21:05,Resolved,32,Male,20,Other,2023,9
CR01435,Cybercrime,Punjabi Bagh,2023-04-24,20:27,Under Investigation,43,Female,67,Other,2023,4
CR05352,Assault,Connaught Place,2021-06-12,13:10,Unresolved,41,Female,17,Other,2021,6
CR05445,Domestic Violence,Chandni Chowk,2021-07-20,01:48,Resolved,22,Male,25,Other,2021,7
CR01007,Rape,Punjabi Bagh,2022-11-06,12:58,Under Investigation,69,Male,32,Other,2022,11
CR04543,Cybercrime,Connaught Place,2022-03-14,21:19,Closed,45,Other,22,Male,2022,3
CR09407,Theft,Hauz Khas,2023-10-28,00:14,Under Investigation,37,Male,59,Other,2023,10
CR02064,Burglary,Rohini,2023-12-31,15:06,Reported,42,Female,47,Female,2023,12
CR01136,Assault,Rohini,2022-01-19,07:12,Closed,40,Female,27,Female,2022,1
CR05343,Assault,Chandni Chowk,2020-11-04,00:29,Closed,59,Female,65,Male,2020,11
CR00294,Theft,Chandni Chowk,2021-06-07,15:33,Unresolved,47,Female,18,Male,2021,6
CR08780,Robbery,Chandni Chowk,2021-05-29,21:11,Reported,30,Female,31,Male,2021,5
CR02403,Murder,Punjabi Bagh,2020-12-25,19:41,Reported,20,Male,37,Male,2020,12
CR03998,Rape,Lajpat Nagar,2021-08-18,20:11,Closed,50,Other,67,Male,2021,8
CR03741,Domestic Violence,Saket,2021-07-09,11:48,Closed,65,Other,23,Female,2021,7
CR09837,Theft,Karol Bagh,2021-06-14,04:33,Closed,34,Female,60,Male,2021,6
CR02719,Assault,Hauz Khas,2020-08-25,11:20,Reported,55,Female,63,Female,2020,8
CR09813,Rape,Rohini,2021-02-01,02:34,Resolved,65,Male,64,Male,2021,2
CR05150,Murder,Dwarka,2020-03-18,11:34,Under Investigation,28,Female,67,Male,2020,3
CR02808,Kidnapping,Dwarka,2023-09-10,12:58,Resolved,65,Other,44,Male,2023,9
CR09017,Assault,Vasant Kunj,2021-09-14,23:54,Resolved,46,Female,53,Male,2021,9
CR00556,Theft,Dwarka,2021-10-17,15:13,Resolved,37,Female,25,Other,2021,10
CR09522,Cybercrime,Dwarka,2022-07-20,00:40,Under Investigation,65,Male,31,Male,2022,7
CR04795,Domestic Violence,Rohini,2021-05-18,09:14,Closed,28,Female,22,Male,2021,5
CR02469,Robbery,Punjabi Bagh,2021-03-06,14:39,Closed,67,Female,40,Female,2021,3
CR03738,Murder,Dwarka,2023-09-17,22:32,Under Investigation,32,Female,15,Male,2023,9
CR04286,Assault,Hauz Khas,2020-06-24,23:39,Closed,67,Other,70,Other,2020,6
CR02604,Fraud,Connaught Place,2021-11-12,22:43,Closed,16,Other,66,Female,2021,11
CR00362,Murder,Connaught Place,2021-09-19,22:31,Resolved,16,Other,49,Female,2021,9
CR06924,Assault,Rohini,2020-02-11,17:07,Reported,36,Other,74,Female,2020,2
CR01704,Robbery,Lajpat Nagar,2023-04-01,20:22,Under Investigation,50,Other,72,Male,2023,4
CR02139,Robbery,Connaught Place,2021-11-16,10:22,Reported,22,Male,51,Male,2021,11
CR03239,Assault,Rohini,2021-01-31,05:14,Closed,39,Other,63,Female,2021,1
CR02383,Burglary,Saket,2021-06-22,11:09,Unresolved,61,Male,54,Male,2021,6
CR07314,Rape,Dwarka,2022-08-19,05:26,Reported,43,Male,45,Female,2022,8
CR04311,Domestic Violence,Karol Bagh,2023-09-12,21:44,Resolved,17,Other,70,Female,2023,9
CR01312,Kidnapping,Rohini,2020-02-16,12:08,Under Investigation,32,Female,68,Female,2020,2
CR03930,Domestic Violence,Connaught Place,2021-02-07,12:04,Resolved,39,Male,50,Male,2021,2
CR06183,Rape,Vasant Kunj,2023-07-09,18:41,Reported,42,Female,53,Other,2023,7
CR01591,Assault,Rohini,2021-11-20,14:44,Reported,30,Female,31,Other,2021,11
CR00315,Domestic Violence,Dwarka,2021-12-30,11:45,Closed,31,Female,24,Other,2021,12
CR02162,Assault,Rohini,2020-09-28,00:52,Unresolved,69,Male,66,Female,2020,9
CR02396,Cybercrime,Lajpat Nagar,2021-02-25,14:42,Under Investigation,57,Female,55,Male,2021,2
CR00317,Rape,Rohini,2020-10-03,04:12,Under Investigation,18,Male,53,Other,2020,10
CR05233,Robbery,Saket,2022-01-07,08:12,Unresolved,61,Female,62,Male,2022,1
CR05068,Rape,Hauz Khas,2020-06-11,09:04,Resolved,46,Male,35,Male,2020,6
CR04036,Robbery,Connaught Place,2021-01-19,07:46,Unresolved,23,Female,55,Other,2021,1
CR08987,Robbery,Dwarka,2021-05-24,02:51,Reported,54,Other,31,Male,2021,5
CR03020,Cybercrime,Chandni Chowk,2023-02-13,17:19,Resolved,74,Other,29,Other,2023,2
CR08228,Burglary,Hauz Khas,2022-06-19,01:56,Unresolved,72,Female,68,Female,2022,6
CR09105,Murder,Connaught Place,2021-08-26,14:26,Reported,65,Male,24,Female,2021,8
CR05295,Theft,Saket,2022-11-29,21:44,Reported,36,Female,27,Female,2022,11
CR03972,Burglary,Dwarka,2020-03-08,23:10,Under Investigation,21,Female,70,Other,2020,3
CR05370,Cybercrime,Connaught Place,2023-08-03,16:29,Resolved,24,Female,69,Other,2023,8
CR04133,Kidnapping,Hauz Khas,2023-01-02,12:57,Resolved,62,Female,41,Male,2023,1
CR00974,Robbery,Chandni Chowk,2023-04-18,05:17,Reported,47,Female,41,Other,2023,4
CR07291,Domestic Violence,Saket,2023-01-01,14:17,Resolved,38,Female,65,Male,2023,1
CR09175,Theft,Karol Bagh,2023-09-13,14:32,Resolved,44,Male,57,Other,2023,9
CR00954,Robbery,Dwarka,2023-09-07,08:31,Closed,65,Male,49,Male,2023,9
CR09924,Cybercrime,Rohini,2021-04-16,16:27,Resolved,64,Male,48,Female,2021,4
CR05016,Robbery,Hauz Khas,2021-02-17,13:51,Resolved,69,Female,47,Female,2021,2
CR01455,Rape,Rohini,2020-05-17,09:58,Resolved,62,Male,55,Male,2020,5
CR09179,Theft,Connaught Place,2020-01-09,20:35,Unresolved,18,Other,17,Male,2020,1
CR07490,Assault,Lajpat Nagar,2022-04-15,05:38,Resolved,50,Female,37,Female,2022,4
CR01640,Assault,Connaught Place,2020-05-14,01:57,Under Investigation,73,Female,62,Female,2020,5
CR01290,Rape,Karol Bagh,2022-07-12,12:59,Under Investigation,68,Other,50,Male,2022,7
CR01380,Rape,Hauz Khas,2020-01-14,01:56,Resolved,61,Female,45,Other,2020,1
CR01933,Domestic Violence,Karol Bagh,2022-09-26,06:06,Unresolved,36,Male,74,Male,2022,9
CR04675,Rape,Rohini,2023-05-30,21:23,Resolved,46,Male,64,Other,2023,5
CR00892,Theft,Connaught Place,2023-06-03,22:09,Under Investigation,63,Other,73,Other,2023,6
CR07287,Theft,Hauz Khas,2021-05-21,01:46,Closed,30,Other,44,Female,2021,5
CR04876,Cybercrime,Punjabi Bagh,2021-12-16,09:33,Reported,24,Female,49,Male,2021,12
CR07906,Cybercrime,Vasant Kunj,2020-07-26,12:50,Under Investigation,17,Male,25,Female,2020,7
CR08194,Assault,Connaught Place,2020-01-05,01:11,Closed,50,Female,52,Other,2020,1
CR09999,Fraud,Chandni Chowk,2021-01-07,18:54,Reported,46,Other,31,Male,2021,1
CR09041,Domestic Violence,Lajpat Nagar,2021-04-03,21:43,Resolved,71,Female,63,Male,2021,4
CR02466,Kidnapping,Karol Bagh,2021-03-31,17:09,Reported,42,Male,28,Female,2021,3
CR07657,Theft,Connaught Place,2021-07-26,00:57,Under Investigation,30,Female,62,Female,2021,7
CR01913,Assault,Hauz Khas,2020-12-22,23:07,Reported,23,Other,34,Male,2020,12
CR02736,Burglary,Punjabi Bagh,2023-08-31,19:32,Resolved,32,Female,41,Other,2023,8
CR00726,Rape,Rohini,2023-11-07,22:44,Resolved,25,Other,36,Male,2023,11
CR07214,Theft,Lajpat Nagar,2023-04-13,12:24,Resolved,61,Female,74,Other,2023,4
CR08245,Domestic Violence,Punjabi Bagh,2022-12-24,03:23,Under Investigation,72,Female,34,Female,2022,12
CR01796,Assault,Saket,2023-09-03,18:10,Resolved,64,Female,29,Other,2023,9
CR03845,Domestic Violence,Rohini,2020-09-11,11:05,Closed,19,Other,32,Male,2020,9
CR06402,Theft,Punjabi Bagh,2021-01-28,16:03,Under Investigation,21,Female,44,Female,2021,1
CR00936,Cybercrime,Saket,2020-08-20,22:30,Resolved,66,Male,52,Female,2020,8
CR02265,Fraud,Punjabi Bagh,2021-06-09,18:16,Under Investigation,27,Female,68,Male,2021,6
CR00824,Robbery,Lajpat Nagar,2022-09-30,16:38,Resolved,59,Male,46,Male,2022,9
CR07274,Murder,Karol Bagh,2021-05-28,08:32,Closed,27,Other,63,Male,2021,5
